2003.8315,    4.0704
2003.9151,    3.5616
2003.9986,    3.8160
2004.0833,    3.3072
2004.1653,    3.0528
2004.2473,    3.0528
2004.3306,    2.7984
2004.4139,    3.0528
2004.4973,    3.0528
2004.5806,    3.5616
2004.6653,    3.8160
2004.7486,    4.0704
2004.8320,    4.8336
2004.9153,    4.8336
2004.9987,    5.0880
2005.0836,    5.5968
2005.1644,    4.8336
2005.2452,    5.8512
2005.3288,    5.3424
2005.4123,    5.5968
2005.4959,    5.5968
2005.5795,    5.3424
2005.6644,    5.3424
2005.7479,    5.0880
2005.8315,    5.0880
2005.9151,    4.5792
2005.9986,    4.8336
2006.0836,    4.3248
2006.1644,    3.8160
2006.2452,    4.0704
2006.3288,    3.5616
2006.4123,    3.8160
2006.4959,    3.5616
2006.5795,    3.8160
2006.6644,    3.8160
2006.7479,    3.5616
2006.8315,    3.8160
2006.9151,    3.8160
2006.9986,    3.8160
2007.0836,    4.0704
2007.1644,    3.5616
2007.2452,    4.0704
2007.3288,    4.0704
2007.4123,    4.0704
2007.4959,    4.0704
2007.5795,    4.0704
2007.6644,    4.0704
2007.7479,    4.0704
2007.8315,    4.0704
2007.9151,    3.5616
2007.9986,    3.8160
2008.0833,    3.8160
2008.1653,    3.5616
2008.2473,    3.8160
2008.3306,    4.0704
2008.4139,    4.0704
2008.4973,    4.3248
2008.5806,    4.3248
2008.6653,    4.3248
2008.7486,    3.8160
2008.8320,    4.0704
2008.9153,    3.8160
2008.9987,    4.0704
2009.0836,    4.0704
2009.1644,    3.8160
2009.2452,    4.0704
2009.3288,    4.3248
2009.4123,    4.8336
2009.4959,    4.5792
2009.5795,    5.3424
2009.6644,    5.3424
2009.7479,    5.3424
2009.8315,    5.8512
2009.9151,    5.5968
2009.9986,    5.8512
2010.0836,    5.8512
2010.1644,    5.0880
2010.2452,    5.3424
2010.3288,    4.8336
2010.4123,    4.8336
2010.4959,    4.3248
2010.5795,    4.3248
2010.6644,    4.3248
2010.7479,    4.0704
2010.8315,    3.8160
2010.9151,    3.5616
2010.9986,    3.3072
2011.0836,    3.5616
2011.1644,    3.0528
2011.2452,    3.5616
2011.3288,    3.5616
2011.4123,    4.0704
2011.4959,    4.3248
2011.5795,    4.3248
2011.6644,    4.8336
2011.7479,    4.5792
2011.8315,    4.5792
2011.9151,    4.5792
2011.9986,    4.8336
2012.0833,    4.8336
2012.1653,    4.8336
2012.2473,    5.0880
2012.3306,    5.3424
2012.4139,    5.5968
2012.4973,    5.5968
2012.5806,    5.8512
2012.6653,    6.1056
2012.7486,    6.1056
2012.8320,    6.1056
2012.9153,    6.1056
2012.9987,    5.8512
2013.0836,    5.8512
2013.1644,    5.0880
2013.2452,    5.3424
2013.3288,    5.0880
2013.4123,    5.3424
2013.4959,    4.8336
2013.5795,    4.8336
2013.6644,    4.8336
2013.7479,    4.5792
2013.8315,    4.5792
2013.9151,    4.3248
2013.9986,    4.3248
2014.0836,    4.5792
2014.1644,    3.8160
2014.2452,    4.3248
2014.3288,    4.0704
2014.4123,    4.0704
2014.4959,    3.8160
2014.5795,    4.0704
2014.6644,    4.0704
2014.7479,    4.0704
2014.8315,    4.3248
2014.9151,    4.3248
2014.9986,    4.3248
2015.0836,    4.5792
2015.1644,    4.0704
2015.2452,    5.0880
2015.3288,    5.0880
2015.4123,    5.5968
2015.4959,    5.8512
2015.5795,    6.6144
2015.6644,    7.1232
2015.7479,    7.6320
2015.8315,    7.8864
2015.9151,    7.8864
2015.9986,    8.1408
2016.0833,    7.8864
2016.1653,    7.1232
2016.2473,    7.1232
2016.3306,    6.3600
2016.4139,    6.1056
2016.4973,    5.5968
2016.5806,    5.5968
2016.6653,    5.5968
2016.7486,    5.3424
2016.8320,    5.3424
2016.9153,    5.0880
2016.9987,    4.8336
2017.0836,    4.5792
2017.1644,    4.0704
2017.2452,    4.3248
2017.3288,    4.0704
2017.4123,    4.0704
2017.4959,    3.8160
2017.5795,    4.0704
2017.6644,    3.8160
2017.7479,    4.0704
2017.8315,    3.8160
2017.9151,    3.8160
2017.9986,    4.0704
2018.0836,    4.0704
2018.1644,    3.8160
2018.2452,    4.5792
2018.3288,    4.8336
2018.4123,    5.5968
2018.4959,    5.8512
2018.5795,    6.3600
2018.6644,    6.8688
2018.7479,    6.6144
2018.8315,    7.1232
2018.9151,    6.3600
2018.9986,    6.6144
2019.0836,    6.3600
2019.1644,    5.3424
2019.2452,    5.8512
2019.3288,    5.5968
2019.4123,    5.5968
2019.4959,    5.3424
2019.5795,    5.5968
2019.6644,    5.5968
2019.7479,    5.5968
2019.8315,    5.5968
2019.9151,    5.5968
2019.9986,    5.3424
2020.0833,    5.3424
2020.1653,    5.0880
2020.2473,    5.0880
2020.3306,    5.0880
2020.4139,    5.0880
2020.4973,    4.8336
2020.5806,    5.0880
2020.6653,    5.0880
2020.7486,    4.8336
2020.8320,    4.8336
2020.9153,    4.3248
2020.9987,    4.5792
2021.0836,    4.5792
2021.1644,    3.8160
2021.2452,    4.3248
2021.3288,    4.3248
2021.4123,    4.5792
2021.4959,    4.3248
2021.5795,    4.8336
2021.6644,    4.8336
2021.7479,    4.8336
2021.8315,    4.8336
2021.9151,    4.3248
2021.9986,    4.3248
2022.0836,    4.0704
2022.1644,    3.5616
2022.2452,    4.0704
2022.3288,    3.8160
2022.4123,    4.3248
2022.4959,    4.3248
2022.5795,    4.5792
2022.6644,    4.5792
2022.7479,    4.3248
2022.8315,    4.3248
2022.9151,    3.8160
2022.9986,    3.8160
2023.0836,    3.5616
2023.1644,    3.3072
