1995.3, 175.648, 1.6681, 359.497
1995.8, 177.340, 1.6918, 360.294
1996.3, 179.055, 1.7158, 361.102
1996.8, 180.795, 1.7400, 361.922
1997.3, 182.560, 1.7649, 362.753
1997.8, 184.349, 1.7891, 363.596
1998.3, 186.162, 1.8130, 364.450
1998.8, 187.998, 1.8355, 365.315
1999.3, 189.855, 1.8574, 366.190
1999.8, 191.734, 1.8786, 367.075
2000.3, 193.634, 1.8997, 367.970
2000.8, 195.554, 1.9207, 368.875
2001.3, 197.497, 1.9423, 369.789
2001.8, 199.460, 1.9636, 370.714
2002.3, 201.444, 1.9844, 371.649
2002.8, 203.449, 2.0045, 372.594
2003.3, 205.472, 2.0234, 373.547
2003.8, 207.513, 2.0410, 374.508
2004.3, 209.571, 2.0580, 375.478
2004.8, 211.646, 2.0741, 376.455
2005.3, 213.735, 2.0899, 377.439
2005.8, 215.841, 2.1051, 378.431
2006.3, 217.961, 2.1206, 379.430
2006.8, 220.097, 2.1361, 380.436
2007.3, 222.250, 2.1523, 381.450
2007.8, 224.419, 2.1692, 382.472
2008.3, 226.607, 2.1877, 383.503
2008.8, 228.814, 2.2070, 384.543
2009.3, 231.042, 2.2280, 385.592
